CoRoT_ID,period_deleuil,period,e_period,p_deleuil,p,e_p,adivR_deleuil,adivR,e_adivR,b_deleuil,b,e_b,chi2,filter_technique,filter_order,filter_cutoff,filter_numNei
105793995.0,4.860616,4.8606,0.00017078251276594198,0.1599,0.1597,0.00017078251276599345,9.66,9.68,0.014142135623730649,1.04,1.06,0.011180339887498959,0.8490042060166387,bessel,n1,f06,
105819653.0,9.756373,9.7566,0.00014142135623773354,0.0468,0.0466,0.00017078251276599345,13.06,13.08,0.014142135623731154,0.66,0.69,0.01707825127659932,1.4275207301634112,bessel,n1,f06,
105833549.0,2.994279,2.9946,0.000170782512766007,0.1039,0.1037,0.00017078251276599207,6.71,6.72,0.0141421356237309,0.83,0.86,1.1102230246251565e-16,11.179619579419949,bessel,n1,f06,
105891283.0,95.270554,95.2709,0.00017078251276611534,0.1282,0.128,2.7755575615628914e-17,97.61,97.61,0.014142135623730148,0.0,0.02,0.004714045207910317,461.02217780792864,bessel,n1,f06,
106017681.0,8.886623,8.8868,0.0001414213562369799,0.1122,0.112,0.00017078251276599277,18.61,18.62,0.017078251276599225,0.0,0.02,0.004714045207910317,20.324936192986254,bessel,n1,f06,
110839339.0,4.035144,4.0354,0.00017078251276594198,0.0941,0.0939,0.00017371499377853198,9.21,9.22,0.014142135623731403,0.64,0.67,0.01488771710866366,5.687401891947167,bessel,n1,f06,
315198039.0,3.896914,3.8972,0.00017078251276605034,0.0758,0.0756,1.3877787807814457e-17,6.92,6.92,0.0141421356237309,0.0,0.02,0.004714045207910317,412.62286022232996,bessel,n1,f06,
315211361.0,1.900078,1.9003,0.00014142135623735673,0.1383,0.1381,8.164965809277494e-05,6.34,6.36,0.014142135623730899,0.44,0.46,5.551115123125783e-17,110.97826727917014,bessel,n1,f06,
315239728.0,9.243751,9.244,0.0001414213562369799,0.0801,0.0799,4.8989794855664965e-05,35.22,35.23,0.01707825127659871,0.0,0.02,0.004,243.72897659304758,bessel,n1,f06,
652180991.0,5.208129,5.2084,0.00017078251276594198,0.0585,0.0583,0.00017435595774162722,5.65,5.67,0.014142135623731027,0.67,0.7,0.011999999999999962,4.4364244930725105,bessel,n1,f06,
100725706.0,13.24016,13.2404,0.0001414213562369799,0.1483,0.1481,0.00017078251276599342,22.36,22.38,0.017078251276599225,0.92,0.95,0.0,4.311296407954641,bessel,n1,f07,
101086161.0,6.21238,6.2127,0.00017078251276598532,0.0892,0.089,0.00017078251276599277,11.93,11.94,0.014142135623730649,0.82,0.85,0.0050000000000000044,8.244879121234337,bessel,n1,f07,
101368192.0,4.25667,4.2565,0.000170782512765942,0.0661,0.0659,0.00016211413181933535,8.23,8.21,0.01414213562373065,0.48,0.51,0.006555547773570895,18.253964734412875,bessel,n1,f07,
102671819.0,2.828042,2.8283,0.000170782512766007,0.1309,0.1307,0.00017349351572897432,7.81,7.82,0.014142135623731025,0.63,0.66,0.009797958971132722,3.829607668155717,bessel,n1,f07,
102764809.0,4.037928,4.0382,0.00017078251276598537,0.1116,0.1114,0.00014142135623730766,9.13,9.14,0.014142135623731403,0.74,0.77,1.1102230246251565e-16,27.38203925943045,bessel,n1,f07,
102890318.0,1.508956,1.5092,0.00014142135623738814,0.141,0.1408,0.00011180339887498648,4.62,4.63,0.0141421356237309,0.51,0.54,0.0,75.6187686753145,bessel,n1,f07,
102912369.0,9.201536,9.2014,0.00014142135623748233,0.1021,0.1019,4.163336342344337e-17,17.03,17.06,0.017078251276598705,0.01,0.03,0.007071067811865475,367.14258814704345,bessel,n1,f07,
105209106.0,4.204644,4.2049,0.00017078251276602866,0.0771,0.0769,0.00017078251276599277,6.2,6.2,0.0141421356237309,0.0,0.02,0.004714045207910317,23.220739769930635,bessel,n1,f07,
105793995.0,4.860616,4.8606,0.00017078251276594198,0.1599,0.1597,0.00017078251276599345,9.66,9.68,0.014142135623730649,1.04,1.06,0.011180339887498959,0.8448428051800072,bessel,n1,f07,
105819653.0,9.756373,9.7566,0.00014142135623773354,0.0468,0.0466,0.00017078251276599345,13.06,13.08,0.014142135623731154,0.66,0.69,0.01707825127659932,1.379518549782211,bessel,n1,f07,
105833549.0,2.994279,2.9946,0.000170782512766007,0.1039,0.1037,0.00017078251276599207,6.71,6.72,0.0141421356237309,0.83,0.86,1.1102230246251565e-16,9.599560276855991,bessel,n1,f07,
105891283.0,95.270554,95.2709,0.00017078251276611534,0.1282,0.128,2.7755575615628914e-17,97.61,97.61,0.014142135623730148,0.0,0.02,0.004714045207910317,459.080828981975,bessel,n1,f07,
106017681.0,8.886623,8.8868,0.0001414213562369799,0.1122,0.112,0.00017078251276599277,18.61,18.62,0.017078251276599225,0.0,0.02,0.004714045207910317,19.739293178771348,bessel,n1,f07,
110839339.0,4.035144,4.0354,0.000170782512765942,0.0941,0.0939,0.00017275343701356527,9.21,9.22,0.014142135623731402,0.64,0.67,0.01549949595954657,5.537138539575681,bessel,n1,f07,
315198039.0,3.896914,3.8972,0.00017078251276605034,0.0758,0.0756,1.3877787807814457e-17,6.92,6.92,0.0141421356237309,0.0,0.02,0.004714045207910317,402.7432549177674,bessel,n1,f07,
315211361.0,1.900078,1.9003,0.00014142135623735673,0.1383,0.1381,8.164965809277494e-05,6.34,6.36,0.014142135623730899,0.44,0.46,5.551115123125783e-17,108.85940264499337,bessel,n1,f07,
315239728.0,9.243751,9.244,0.0001414213562369799,0.0801,0.0799,4.8989794855664965e-05,35.22,35.23,0.01707825127659871,0.0,0.02,0.004,234.9258396869711,bessel,n1,f07,
652180991.0,5.208129,5.2084,0.00017078251276594198,0.0585,0.0583,0.00017435595774162722,5.65,5.67,0.014142135623731027,0.67,0.7,0.011999999999999962,4.263961448481849,bessel,n1,f07,
100725706.0,13.24016,13.2404,0.0001414213562369799,0.1483,0.1481,0.00017078251276599342,22.36,22.38,0.017078251276599225,0.92,0.95,0.0,3.972944183398426,bessel,n1,f08,
101086161.0,6.21238,6.2127,0.00017078251276598532,0.0892,0.089,0.00017078251276599277,11.93,11.94,0.014142135623730649,0.82,0.85,0.0050000000000000044,7.9011977863108145,bessel,n1,f08,
101368192.0,4.25667,4.2565,0.000170782512765942,0.0661,0.0659,0.00016211413181933535,8.23,8.21,0.01414213562373065,0.48,0.51,0.006555547773570895,17.84398060040524,bessel,n1,f08,
102671819.0,2.828042,2.8283,0.000170782512766007,0.1309,0.1307,0.0001694328273776873,7.81,7.82,0.014142135623731025,0.63,0.66,0.010301575072754265,3.643277989540558,bessel,n1,f08,
102764809.0,4.037928,4.0382,0.00017078251276598534,0.1116,0.1114,0.0001707825127659921,9.13,9.14,0.014142135623731403,0.74,0.77,2.220446049250313e-16,25.17269571124353,bessel,n1,f08,
102890318.0,1.508956,1.5092,0.00014142135623738814,0.141,0.1408,0.00011180339887498648,4.62,4.63,0.0141421356237309,0.51,0.54,0.0,73.11084474305869,bessel,n1,f08,
102912369.0,9.201536,9.2014,0.00014142135623748233,0.1021,0.1019,4.163336342344337e-17,17.03,17.06,0.017078251276598705,0.01,0.03,0.007071067811865475,362.63719318191966,bessel,n1,f08,
105209106.0,4.204644,4.2049,0.00017078251276602866,0.0771,0.0769,0.00017078251276599277,6.2,6.2,0.0141421356237309,0.0,0.02,0.004714045207910317,22.642276057980048,bessel,n1,f08,
105793995.0,4.860616,4.8604,0.000170782512765942,0.1599,0.1602,0.00017435595774162657,9.66,9.64,0.014142135623730649,1.04,1.06,0.01200000000000001,0.8450361337630948,bessel,n1,f08,
105819653.0,9.756373,9.7566,0.00014142135623773354,0.0468,0.0466,0.00017078251276599345,13.06,13.08,0.014142135623731154,0.66,0.69,0.01707825127659932,1.3435111209737445,bessel,n1,f08,
105833549.0,2.994279,2.9946,0.000170782512766007,0.1039,0.1037,0.00017078251276599207,6.71,6.72,0.0141421356237309,0.83,0.86,1.1102230246251565e-16,8.454159397441186,bessel,n1,f08,
105891283.0,95.270554,95.2709,0.00017078251276611534,0.1282,0.128,2.7755575615628914e-17,97.61,97.61,0.014142135623730148,0.0,0.02,0.004714045207910317,457.7876482272559,bessel,n1,f08,
