CoRoT_ID,period_deleuil,period,e_period,p_deleuil,p,e_p,adivR_deleuil,adivR,e_adivR,b_deleuil,b,e_b,chi2,filter_technique,filter_order,filter_cutoff,filter_numNei
102890318.0,1.508956,1.49,0.017078251276599347,0.141,0.12,2.7755575615628914e-17,4.62,4.6,0.014142135623730899,0.51,0.54,2.220446049250313e-16,92.23032663149634,bessel,n1,f02,
102912369.0,9.201536,9.19,0.014142135623731402,0.1021,0.08,0.0,17.03,17.06,0.017078251276598705,0.01,0.03,0.007071067811865475,458.0471339695009,bessel,n1,f02,
105209106.0,4.204644,4.22,0.0141421356237309,0.0771,0.06,6.938893903907228e-18,6.2,6.22,0.0141421356237309,0.0,0.02,0.0047140452079103175,17.434134201170387,bessel,n1,f02,
105793995.0,4.860616,4.84,0.014142135623731027,0.1599,0.14,0.007856742013183857,9.66,9.65,0.014142135623730649,1.04,1.06,0.009938079899999074,1.1134002906730784,bessel,n1,f02,
105819653.0,9.756373,9.74,0.014142135623730649,0.0468,0.03,0.005000000000000001,13.06,13.04,0.01414213562373115,0.66,0.69,0.01707825127659932,0.8187699748281265,bessel,n1,f02,
105833549.0,2.994279,2.97,0.014142135623730838,0.1039,0.08,0.0,6.71,6.69,0.0141421356237309,0.83,0.86,0.008164965809277266,8.309404839827708,bessel,n1,f02,
105891283.0,95.270554,95.29,0.014142135623732156,0.1282,0.11,2.7755575615628914e-17,97.61,97.63,0.014142135623730148,0.0,0.02,0.0047140452079103175,447.286213563169,bessel,n1,f02,
106017681.0,8.886623,8.91,0.01414213562373115,0.1122,0.09,1.3877787807814457e-17,18.61,18.62,0.017078251276599225,0.0,0.02,0.004714045207910317,20.000076637897692,bessel,n1,f02,
110839339.0,4.035144,4.02,0.0141421356237309,0.0941,0.07,1.3877787807814457e-17,9.21,9.19,0.014142135623731403,0.64,0.67,0.017078251276599343,2.768794154573063,bessel,n1,f02,
315198039.0,3.896914,3.92,0.014142135623730961,0.0758,0.06,6.938893903907228e-18,6.92,6.94,0.014142135623730899,0.0,0.02,0.0047140452079103175,665.1533445896961,bessel,n1,f02,
315211361.0,1.900078,1.88,0.017078251276599347,0.1383,0.12,2.7755575615628914e-17,6.34,6.32,0.014142135623730899,0.44,0.46,1.6653345369377348e-16,132.30978770810995,bessel,n1,f02,
315239728.0,9.243751,9.26,0.014142135623730649,0.0801,0.06,6.938893903907228e-18,35.22,35.25,0.017078251276598705,0.0,0.02,0.004714045207910317,326.8229561851659,bessel,n1,f02,
652180991.0,5.208129,5.19,0.0141421356237309,0.0585,0.05,0.004979295977319693,5.65,5.65,0.014142135623731027,0.67,0.7,0.016006197146962706,4.861367731737984,bessel,n1,f02,
100725706.0,13.24016,13.24,0.014142135623730649,0.1483,0.13,2.7755575615628914e-17,22.36,22.37,0.01707825127659923,0.92,0.95,2.220446049250313e-16,8.526315878917819,bessel,n1,f03,
101086161.0,6.21238,6.19,0.0141421356237309,0.0892,0.07,4.163336342344337e-17,11.93,11.91,0.014142135623730649,0.82,0.85,0.01414213562373093,5.5192057039397655,bessel,n1,f03,
101368192.0,4.25667,4.24,0.0141421356237309,0.0661,0.05,1.3877787807814457e-17,8.23,8.21,0.014142135623730649,0.48,0.51,0.017078251276599333,10.514254376258183,bessel,n1,f03,
102671819.0,2.828042,2.85,0.014142135623730963,0.1309,0.11,2.7755575615628914e-17,7.81,7.82,0.014142135623731025,0.63,0.66,0.017078251276599347,2.5804569626614695,bessel,n1,f03,
102764809.0,4.037928,4.06,0.014142135623730899,0.1116,0.09,1.3877787807814457e-17,9.13,9.13,0.014142135623731402,0.74,0.77,0.008164965809277266,38.13709500282615,bessel,n1,f03,
102890318.0,1.508956,1.49,0.017078251276599347,0.141,0.12,2.7755575615628914e-17,4.62,4.6,0.014142135623730899,0.51,0.54,2.220446049250313e-16,88.39616897186956,bessel,n1,f03,
102912369.0,9.201536,9.19,0.014142135623731402,0.1021,0.08,0.0,17.03,17.06,0.017078251276598705,0.01,0.03,0.007071067811865475,446.0076282384539,bessel,n1,f03,
105209106.0,4.204644,4.22,0.0141421356237309,0.0771,0.06,6.938893903907228e-18,6.2,6.22,0.0141421356237309,0.0,0.02,0.0047140452079103175,16.577895819500995,bessel,n1,f03,
105793995.0,4.860616,4.88,0.014142135623731027,0.1599,0.14,0.009537935951882995,9.66,9.66,0.014142135623730649,1.04,1.05,0.013202482931462393,1.2257458016834346,bessel,n1,f03,
105819653.0,9.756373,9.74,0.014142135623730649,0.0468,0.03,0.005000000000000001,13.06,13.04,0.01414213562373115,0.66,0.69,0.01707825127659932,0.9419230160035428,bessel,n1,f03,
105833549.0,2.994279,2.99,0.014142135623730838,0.1039,0.08,0.0,6.71,6.7,0.014142135623730899,0.83,0.84,0.017078251276599316,6.852913139912104,bessel,n1,f03,
105891283.0,95.270554,95.29,0.014142135623732156,0.1282,0.11,2.7755575615628914e-17,97.61,97.63,0.014142135623730148,0.0,0.02,0.0047140452079103175,425.3284083473607,bessel,n1,f03,
106017681.0,8.886623,8.91,0.01414213562373115,0.1122,0.09,1.3877787807814457e-17,18.61,18.62,0.017078251276599225,0.0,0.02,0.004714045207910317,18.600800921240484,bessel,n1,f03,
110839339.0,4.035144,4.02,0.0141421356237309,0.0941,0.07,1.3877787807814457e-17,9.21,9.19,0.014142135623731403,0.64,0.67,0.017078251276599343,2.658952539029042,bessel,n1,f03,
315198039.0,3.896914,3.92,0.014142135623730961,0.0758,0.06,6.938893903907228e-18,6.92,6.94,0.014142135623730899,0.0,0.02,0.0047140452079103175,623.8820712698985,bessel,n1,f03,
315211361.0,1.900078,1.88,0.017078251276599347,0.1383,0.12,2.7755575615628914e-17,6.34,6.32,0.014142135623730899,0.44,0.46,1.6653345369377348e-16,122.17160790073096,bessel,n1,f03,
315239728.0,9.243751,9.26,0.014142135623730649,0.0801,0.06,6.938893903907228e-18,35.22,35.25,0.017078251276598705,0.0,0.02,0.004714045207910317,296.72939779012336,bessel,n1,f03,
652180991.0,5.208129,5.21,0.0141421356237309,0.0585,0.05,0.004841229182759272,5.65,5.65,0.014142135623731025,0.67,0.7,0.013169567191065887,4.349776465486182,bessel,n1,f03,
100725706.0,13.24016,13.24,0.01414213562373065,0.1483,0.13,0.0,22.36,22.37,0.017078251276599225,0.92,0.95,0.005000000000000005,7.716000033056105,bessel,n1,f04,
